CodeBarre;SHOUX101-ECS07-075;p039-1-03;rosa smoke;rose smoke;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX101-ECS07-133;p039-1-04;grigio chiaro;light grey;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX101-ECS07-134;p039-1-05;antracite;anthracite;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX101-ECS07-559;p039-1-06;rame;copper;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX201-ECS98-018;p039-2-01;bordeaux;burgundy;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX201-ECS98-055;p039-2-02;nero;black;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX201-ECS98-559;p039-2-03;rame;copper;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX201-ECS98-389;p039-2-04;silver;silver;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX101-ECS00-076;p040-1-01;rosso;red;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX101-ECS00-078;p040-1-02;sabbia;sand;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX101-ECS00-084;p040-1-03;testa di moro;dark brown;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX101-ECS00-541;p040-1-04;verde bosco;green forest;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX101-ECS00-137;p040-1-05;bluette;bright blue;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX101-ECS00-540;p040-1-06;curry;curry;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX101-ECS00-017;p040-1-07;blu navy;navy blue;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX101-ECS00-018;p040-1-08;bordeaux;burgundy;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX101-ECS00-020;p040-1-09;bronzo;bronze;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;SHOUX101-ECS00-055;p040-1-10;nero;black;O bag winter 2018; tracolla extraslim 110 +
CodeBarre;OBAGT001-FAS02-004;p044-1-01;argento;silver;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS02-008;p044-1-02;bianco;white;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS02-009;p044-1-03;blu;blue;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS02-018;p044-1-04;bordeaux;burgundy;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS02-039;p044-1-05;grigio;grey;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS02-055;p044-1-06;nero;black;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS02-075;p044-1-07;rosa smoke;rose smoke;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS02-086;p044-1-08;tortora;dove - grey;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS02-548;p044-1-09;bionda;blonde;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS04-009;p045-1-01;blu;blue;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS04-018;p045-1-02;bordeaux;burgundy;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS04-039;p045-1-03;grigio;grey;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS04-054;p045-1-04;naturale;natural;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS04-055;p045-1-05;nero;black;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS04-302;p045-1-06;nocciola+nero;hazel - black;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS09-008;p046-1-01;bianco;white;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS09-009;p046-1-02;blu;blue;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS09-018;p046-1-03;bordeaux;burgundy;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS09-024;p046-1-04;cioccolato;chocolate¬ ;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS09-041;p046-1-05;grigio scuro;dark grey;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS09-055;p046-1-06;nero;black;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS09-075;p046-1-07;rosa smoke;rose smoke;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS09-078;p046-1-08;sabbia;sand;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS09-086;p046-1-09;tortora;dove - grey;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS09-137;p046-1-10;bluette;bright blue;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS34-086;p047-2-01;tortora;dove - grey;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS34-133;p047-2-02;grigio chiaro;light grey;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS34-227;p047-2-03;bianco nero;white black;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS34-125;p047-2-04;multicolor;multicolor;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS42-067;p048-2-01;phard;phard;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS42-133;p048-2-02;grigio chiaro;light grey;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS42-055;p048-2-03;nero;black;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-FAS52-024;p049-1-01;cioccolato;chocolate¬ ;O bag winter 2018; bordo O bag ecopelliccia
CodeBarre;OBAGT001-LAS37-017;p050-1-01;blu navy;navy blue;O bag winter 2018; bordo O bag lana
CodeBarre;OBAGT001-LAS37-055;p050-1-02;nero;black;O bag winter 2018; bordo O bag lana
CodeBarre;OBAGT001-LAS37-086;p050-1-03;tortora;dove - grey;O bag winter 2018; bordo O bag lana
CodeBarre;OBAGT001-LAS37-371;p050-1-04;latte;milk;O bag winter 2018; bordo O bag lana
CodeBarre;OBAGT001-TES33-017;p050-2-01;blu navy;navy blue;O bag winter 2018; bordo O bag tessuto boucl√©
CodeBarre;OBAGT001-TES33-026;p050-2-02;cobalto;cobalt blue;O bag winter 2018; bordo O bag tessuto boucl√©
CodeBarre;OBAGT001-TES33-075;p050-2-03;rosa smoke;rose smoke;O bag winter 2018; bordo O bag tessuto boucl√©
CodeBarre;OBAGT001-LAS40-024;p051-2-01;cioccolato;chocolate¬ ;O bag winter 2018; bordo O bag lana treccia
CodeBarre;OBAGT001-LAS40-561;p051-2-02;cammello;camel;O bag winter 2018; bordo O bag lana treccia
CodeBarre;OBAGT001-LAS40-018;p051-2-03;bordeaux;burgundy;O bag winter 2018; bordo O bag lana treccia
CodeBarre;OBAGT001-LAS40-024;p051-2-04;cioccolato;chocolate¬ ;O bag winter 2018; bordo O bag lana treccia
CodeBarre;OBAGT001-LAS40-055;p051-2-05;nero;black;O bag winter 2018; bordo O bag lana treccia
CodeBarre;OBAGT001-TEST5-017;p052-1-01;blu navy;navy blue;O bag winter 2018; bordo O bag tessuto lana
CodeBarre;OBAGT001-TEST5-055;p052-1-02;nero;black;O bag winter 2018; bordo O bag tessuto lana
CodeBarre;OBAGT001-LAS04-008;p052-2-01;bianco;white;O bag winter 2018; bordo O bag lana coste
CodeBarre;OBAGT001-LAS04-055;p052-2-02;nero;black;O bag winter 2018; bordo O bag lana coste
CodeBarre;OBAGT001-LAS04-086;p052-2-03;tortora;dove - grey;O bag winter 2018; bordo O bag lana coste
CodeBarre;OBAGT001-TEST6-559;p053-1-01;rame;copper;O bag winter 2018; bordo O bag tessuto
CodeBarre;OBAGT002-FAS02-004;p054-1-01;argento;silver;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS02-055;p054-1-02;nero;black;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS02-075;p054-1-03;rosa smoke;rose smoke;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS02-086;p054-1-04;tortora;dove - grey;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS02-133;p054-1-05;grigio chiaro;light grey;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS02-548;p054-1-06;bionda;blonde;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS02-008;p054-1-07;bianco;white;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS04-009;p055-1-01;blu;blue;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS04-018;p055-1-02;bordeaux;burgundy;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS04-039;p055-1-03;grigio;grey;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS04-054;p055-1-04;naturale;natural;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS04-055;p055-1-05;nero;black;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS09-008;p056-1-01;bianco;white;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS09-017;p056-1-02;blu navy;navy blue;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS09-018;p056-1-03;bordeaux;burgundy;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS09-024;p056-1-04;cioccolato;chocolate¬ ;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS09-041;p056-1-05;grigio scuro;dark grey;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS09-055;p056-1-06;nero;black;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS09-075;p056-1-07;rosa smoke;rose smoke;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS09-078;p056-1-08;sabbia;sand;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS09-086;p056-1-09;tortora;dove - grey;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS09-133;p056-1-10;grigio chiaro;light grey;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS09-137;p056-1-11;bluette;bright blue;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS52-133;p057-2-01;grigio chiaro;light grey;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS52-086;p057-2-02;tortora;dove;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS52-227;p057-2-03;bianco/nero;white/black;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-FAS52-024;p057-2-04;cioccolato;chocolate¬ ;O bag winter 2018; bordo O bag mini
CodeBarre;OBAGT002-LAS34-017;p058-1-01;blu navy;navy blue;O bag winter 2018; bordo O bag mini lana rasata
CodeBarre;OBAGT002-LAS34-018;p058-1-02;bordeaux;bordeaux;O bag winter 2018; bordo O bag mini lana rasata
CodeBarre;OBAGT002-LAS34-055;p058-1-03;nero;black;O bag winter 2018; bordo O bag mini lana rasata
CodeBarre;OBAGT002-LAS34-086;p058-1-04;tortora;dove - grey;O bag winter 2018; bordo O bag mini lana rasata
CodeBarre;OBAGT002-LAS34-371;p058-1-05;latte;milk;O bag winter 2018; bordo O bag mini lana rasata
CodeBarre;OBAGT002-TEST6-559;p058-2-01;rame;copper;O bag winter 2018; bordo O bag mini tessuto
CodeBarre;OBAGT002-LAS39-017;p059-2-01;blu navy;navy blue;O bag winter 2018; bordo O bag mini lana
CodeBarre;OBAGT002-LAS39-055;p059-2-02;nero;black;O bag winter 2018; bordo O bag mini lana
CodeBarre;OBAGT002-LAS39-086;p059-2-03;tortora;dove;O bag winter 2018; bordo O bag mini lana
CodeBarre;OBAGT002-LAS39-024;p059-2-04;cioccolato;chocolate;O bag winter 2018; bordo O bag mini lana
CodeBarre;OBAGT002-LAS39-561;p059-2-05;cammello;camel;O bag winter 2018; bordo O bag mini lana
CodeBarre;OBAGT002-LAS39-371;p059-2-06;latte;white;O bag winter 2018; bordo O bag mini lana
CodeBarre;OBAGT002-TES33-018;p060-2-01;bordeaux;burgundy;O bag winter 2018; bordo O bag mini tessuto
CodeBarre;OBAGT002-TES33-024;p060-2-02;cioccolato;chocolate¬ ;O bag winter 2018; bordo O bag mini tessuto
CodeBarre;OBAGT002-TES33-055;p060-2-03;nero;black;O bag winter 2018; bordo O bag mini tessuto
CodeBarre;OBAGT002-TES33-017;p060-2-04;blu navy;navy blue;O bag winter 2018; bordo O bag mini tessuto
CodeBarre;OBAGT002-TES33-026;p060-2-05;cobalto;cobalt blue;O bag winter 2018; bordo O bag mini tessuto
CodeBarre;OBAGT002-TES33-075;p060-2-06;rosa smoke;rosa smoke;O bag winter 2018; bordo O bag mini tessuto
CodeBarre;OBAGT002-TEST5-017;p061-1-01;blu navy;navy blue;O bag winter 2018; bordo O bag mini tessuto
CodeBarre;OBAGT002-TEST5-055;p061-1-02;nero;black;O bag winter 2018; bordo O bag mini tessuto
CodeBarre;OBAGT031-FAS04-004;p062-2-01;argento;silver;O bag winter 2018; bordo O bag knit ecopelliccia
CodeBarre;OBAGT031-FAS04-008;p062-2-02;bianco;white;O bag winter 2018; bordo O bag knit ecopelliccia
CodeBarre;OBAGT031-FAS04-055;p062-2-03;nero;black;O bag winter 2018; bordo O bag knit ecopelliccia
CodeBarre;OBAGT031-FAS04-075;p062-2-04;rosa smoke;rose smoke;O bag winter 2018; bordo O bag knit ecopelliccia
CodeBarre;OBAGT031-FAS04-133;p062-2-05;grigio chiaro;light grey;O bag winter 2018; bordo O bag knit ecopelliccia
CodeBarre;OBAGT031-FAS04-548;p062-2-06;bionda;blonde;O bag winter 2018; bordo O bag knit ecopelliccia
CodeBarre;OBAGT031-FAS04-009;p062-2-07;blu;blue;O bag winter 2018; bordo O bag knit ecopelliccia
CodeBarre;OBAGT031-FAS23-133;p063-1-01;grigio chiaro;light grey;O bag winter 2018; bordo O bag knit ecopelliccia
CodeBarre;OBAGT031-FAS23-086;p063-1-02;tortora;dove;O bag winter 2018; bordo O bag knit ecopelliccia
CodeBarre;OBAGT031-LAS40-018;p063-2-01;bordeaux;burgundy;O bag winter 2018; bordo O bag knit lana treccia
CodeBarre;OBAGT031-LAS40-024;p063-2-02;cioccolato;chocolate¬ ;O bag winter 2018; bordo O bag knit lana treccia
CodeBarre;OBAGT031-LAS40-055;p063-2-03;nero;black;O bag winter 2018; bordo O bag knit lana treccia
CodeBarre;OBAGT031-LAS39-024;p064-1-01;cioccolato;chocolate¬ ;O bag winter 2018; bordo O bag knit lana treccia
CodeBarre;OBAGT031-LAS39-561;p064-1-02;cammello;camel;O bag winter 2018; bordo O bag knit lana treccia
CodeBarre;OBAGT031-LAS34-017;p064-2-01;blu navy;navy blue;O bag winter 2018; bordo O bag knit lana rasata
CodeBarre;OBAGT031-LAS34-055;p064-2-02;nero;black;O bag winter 2018; bordo O bag knit lana rasata
CodeBarre;OBAGT031-LAS34-086;p064-2-03;tortora;dove - grey;O bag winter 2018; bordo O bag knit lana rasata
CodeBarre;OBAGT031-LAS34-371;p064-2-04;latte;milk;O bag winter 2018; bordo O bag knit lana rasata
CodeBarre;OBAGT031-LAS34-018;p064-2-05;bordeaux;bordeaux;O bag winter 2018; bordo O bag knit lana rasata
CodeBarre;OBAGT032-FAS02-004;p065-1-01;argento;silver;O bag winter 2018; bordo O bag knit mini
CodeBarre;OBAGT032-FAS02-008;p065-1-02;bianco;white;O bag winter 2018; bordo O bag knit mini
CodeBarre;OBAGT032-FAS02-055;p065-1-03;nero;black;O bag winter 2018; bordo O bag knit mini
CodeBarre;OBAGT032-FAS02-075;p065-1-04;rosa smoke;rose smoke;O bag winter 2018; bordo O bag knit mini
CodeBarre;OBAGT032-FAS02-133;p065-1-05;grigio chiaro;light grey;O bag winter 2018; bordo O bag knit mini
CodeBarre;OBAGT032-FAS02-548;p065-1-06;bionda;blonde;O bag winter 2018; bordo O bag knit mini
CodeBarre;OBAGT032-FAS23-133;p065-2-01;grigio chiaro;light grey;O bag winter 2018; bordo O bag knit mini
CodeBarre;OBAGT032-FAS23-086;p065-2-02;tortora;dove - grey;O bag winter 2018; bordo O bag knit mini
CodeBarre;OBAGT032-LAS34-017;p066-1-01;blu navy;navy blue;O bag winter 2018; bordo O bag knit mini lana
CodeBarre;OBAGT032-LAS34-055;p066-1-02;nero;black;O bag winter 2018; bordo O bag knit mini lana
CodeBarre;OBAGT032-LAS34-086;p066-1-03;tortora;dove - grey;O bag winter 2018; bordo O bag knit mini lana
CodeBarre;OBAGT032-LAS34-371;p066-1-04;latte;milk;O bag winter 2018; bordo O bag knit mini lana
CodeBarre;OBAGT032-FAS04-009;p066-2-01;blu;blue;O bag winter 2018; bordo O bag knit mini
CodeBarre;OBAGT032-LAS40-024;p067-2-01;cioccolato;chocolate¬ ;O bag winter 2018; bordo O bag knit mini lana
CodeBarre;OBAGT032-LAS40-561;p067-2-02;cammello;camel;O bag winter 2018; bordo O bag knit mini lana
CodeBarre;OBAGT032-LAS40-018;p067-2-03;bordeaux;burgundy;O bag winter 2018; bordo O bag knit mini lana
CodeBarre;OBAGT032-LAS40-024;p067-2-04;cioccolato;chocolate¬ ;O bag winter 2018; bordo O bag knit mini lana
CodeBarre;OBAGT032-LAS40-055;p067-2-05;nero;black;O bag winter 2018; bordo O bag knit mini lana
CodeBarre;OBAGT033-FAS02-004;p068-1-01;argento;silver;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-FAS02-008;p068-1-02;bianco;white;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-FAS02-018;p068-1-03;bordeaux;burgundy;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-FAS02-055;p068-1-04;nero;black;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-FAS02-075;p068-1-05;rosa smoke;rose smoke;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-FAS02-086;p068-1-06;tortora;dove - grey;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-FAS02-133;p068-1-07;grigio chiaro;light grey;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-FAS02-548;p068-1-08;bionda;blonde;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-FAS04-009;p069-1-01;blu;blue;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-FAS04-054;p069-1-02;naturale;natural;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-FAS04-055;p069-1-03;nero;black;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-FAS42-055;p069-2-01;nero;black;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-FAS23-133;p070-1-01;grigio chiaro;light grey;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-FAS23-086;p070-1-02;tortora;dove;O bag winter 2018; bordo O bag urban
CodeBarre;OBAGT033-LAS41-055;p070-2-01;nero;black;O bag winter 2018; bordo O bag urban lana
CodeBarre;OBAGT033-LAS41-076;p070-2-02;rosso;red;O bag winter 2018; bordo O bag urban lana
CodeBarre;OBAGT033-LAS41-371;p070-2-03;latte;milk;O bag winter 2018; bordo O bag urban lana
CodeBarre;OBAGT033-LAS40-024;p071-2-01;cioccolato;chocolate¬ ;O bag winter 2018; bordo O bag urban lana
CodeBarre;OBAGT033-LAS40-561;p071-2-02;cammello;camel;O bag winter 2018; bordo O bag urban lana
CodeBarre;OBAGT033-LAS40-018;p071-2-03;bordeaux;burgundy;O bag winter 2018; bordo O bag urban lana
CodeBarre;OBAGT033-LAS40-024;p071-2-04;cioccolato;chocolate¬ ;O bag winter 2018; bordo O bag urban lana
CodeBarre;OBAGT033-LAS40-055;p071-2-05;nero;black;O bag winter 2018; bordo O bag urban lana
CodeBarre;OBAGC101-FAS01-055;p074-1-01;nero;black;O bag winter 2018; cover O bag ecopelliccia
CodeBarre;OBAGC101-FAS01-075;p074-1-02;rosa smoke;rose smoke;O bag winter 2018; cover O bag ecopelliccia
CodeBarre;OBAGC101-FAS01-024;p074-1-03;cioccolato;chocolate;O bag winter 2018; cover O bag ecopelliccia
CodeBarre;OBAGC101-FAS01-133;p074-1-04;grigio chiaro;light grey;O bag winter 2018; cover O bag ecopelliccia
CodeBarre;OBAGC101-FAS01-137;p074-1-05;bluette;bright blue;O bag winter 2018; cover O bag ecopelliccia
CodeBarre;OBAGC101-FAS01-371;p074-1-06;latte;milk;O bag winter 2018; cover O bag ecopelliccia
CodeBarre;OBAGC102-FAS01-024;p075-1-01;cioccolato;chocolate¬ ;O bag winter 2018; cover O bag mini
CodeBarre;OBAGC102-FAS01-055;p075-1-02;nero;black;O bag winter 2018; cover O bag mini
CodeBarre;OBAGC102-FAS01-075;p075-1-03;rosa smoke;rose smoke;O bag winter 2018; cover O bag mini
CodeBarre;OBAGC102-FAS01-133;p075-1-04;grigio chiaro;light grey;O bag winter 2018; cover O bag mini
CodeBarre;OBAGC102-FAS01-137;p075-1-05;bluette;bright blue;O bag winter 2018; cover O bag mini
CodeBarre;OBAGC102-FAS01-371;p075-1-06;latte;milk;O bag winter 2018; cover O bag mini
CodeBarre;OBAGS001-TESD5-009;p078-1-01;blu;blue;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TESD5-018;p078-1-02;bordeaux;burgundy;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TESD5-024;p078-1-03;cioccolato;chocolate¬ ;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TESD5-055;p078-1-04;nero;black;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TESD5-075;p078-1-05;rosa smoke;rose smoke;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TESD5-076;p078-1-06;rosso;red;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TESD5-130;p078-1-07;azzurro;light blue;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TESD5-134;p078-1-08;antracite;anthracite;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TESD5-371;p078-1-09;latte;milk;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TESD5-559;p078-1-10;rame;copper;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TEST7-018;p079-2-01;bordeaux;burgundy;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TEST7-055;p079-2-02;nero;black;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TEST7-086;p079-2-03;tortora;dove - grey;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TEST7-258;p079-2-04;beige;beige;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TEST7-024;p079-2-05;cioccolato;chocolate¬ ;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS001-TEST7-054;p079-2-06;naturale;natural;O bag winter 2018; sacca interna zip O bag
CodeBarre;OBAGS002-TESD5-009;p080-1-01;blu;blue;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TESD5-018;p080-1-02;bordeaux;burgundy;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TESD5-024;p080-1-03;cioccolato;chocolate¬ ;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TESD5-055;p080-1-04;nero;black;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TESD5-075;p080-1-05;rosa smoke;rose smoke;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TESD5-076;p080-1-06;rosso;red;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TESD5-130;p080-1-07;azzurro;light blue;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TESD5-134;p080-1-08;antracite;anthracite;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TESD5-371;p080-1-09;latte;milk;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TESD5-559;p080-1-10;rame;copper;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TESR1-018;p081-1-01;bordeaux;burgundy;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TESR1-055;p081-1-02;nero;black;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TESR1-086;p081-1-03;tortora;dove - grey;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TESR1-258;p081-1-04;beige;beige;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TEST7-024;p081-2-01;cioccolato;chocolate¬ ;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS002-TEST7-054;p081-2-02;naturale;natural;O bag winter 2018; sacca interna zip O bag mini
CodeBarre;OBAGS016-TESD5-009;p082-1-01;blu;blue;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TESD5-018;p082-1-02;bordeaux;burgundy;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TESD5-024;p082-1-03;cioccolato;chocolate¬ ;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TESD5-055;p082-1-04;nero;black;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TESD5-075;p082-1-05;rosa smoke;rose smoke;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TESD5-130;p082-1-06;azzurro;light blue;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TESD5-559;p082-1-07;rame;copper;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TESD5-134;p082-1-08;antracite;anthracite;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TESD5-371;p082-1-09;latte;milk;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TESR1-018;p083-1-01;bordeaux;burgundy;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TESR1-086;p083-1-02;tortora;dove - grey;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TEST7-024;p083-2-01;cioccolato;chocolate¬ ;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TEST7-054;p083-2-02;naturale;natural;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-FAS09-008;p084-1-01;bianco;white;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-FAS09-024;p084-1-02;cioccolato;chocolate¬ ;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-FAS09-055;p084-1-03;nero;black;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-FAS09-075;p084-1-04;rosa smoke;rose smoke;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-FAS09-133;p084-1-05;grigio chiaro;light grey;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-FAS09-137;p084-1-06;bluette;bright blue;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TES33-017;p085-1-01;blu navy;navy blue;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TES33-026;p085-1-02;cobalto;cobalt blue;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS016-TES33-075;p085-1-03;rosa smoke;rose smoke;O bag winter 2018; sacca interna zip O moon
CodeBarre;OBAGS017-TESD5-009;p086-1-01;blu;blue;O bag winter 2018; sacca interna zip O moon
